                    013,002002,0,2017/04/20,19:20:00,1
                    013,002004,0,2017/04/20,19:20:00,1
                    013,002004,0,2017/04/20,19:20:00,1
                    013,002004,0,2017/04/21,20:53:00,1
                    013,002004,0,2017/04/21,20:53:00,1
                    013,002002,0,2017/04/21,20:53:00,1
                    013,002002,0,2017/04/21,20:53:00,1
                    013,002002,0,2017/04/23,12:57:00,1
                    013,002004,0,2017/04/23,12:58:00,1
                    013,002004,0,2017/04/23,12:58:00,1
                    013,002002,0,2017/04/24,18:00:00,1
                    013,002002,0,2017/04/24,18:00:00,1
                    013,002004,0,2017/04/24,18:01:00,1
                    013,002004,0,2017/04/24,18:01:00,1
                    013,002004,0,2017/04/24,18:01:00,1
                    013,002004,0,2017/04/25,18:10:00,1
                    013,002004,0,2017/04/25,18:10:00,1
                    013,002004,0,2017/04/25,18:10:00,1
                    013,002004,0,2017/04/25,18:10:00,1
                    013,002004,0,2017/04/25,18:10:00,1
                    013,002004,0,2017/04/25,18:10:00,1
                    013,002002,0,2017/04/25,18:10:00,1
                    013,002002,0,2017/04/25,18:10:00,1
                    013,002002,0,2017/04/26,18:07:00,1
                    013,002004,0,2017/04/26,18:07:00,1
                    013,002004,0,2017/04/26,18:07:00,1
                    013,002002,0,2017/04/27,18:21:00,1
                    013,002004,0,2017/04/27,18:21:00,1
                    013,002004,0,2017/04/27,18:21:00,1
                    013,002004,0,2017/04/27,18:21:00,1
                    013,002004,0,2017/04/27,18:21:00,1
                    013,002004,0,2017/04/28,21:06:00,1
                    013,002004,0,2017/04/28,21:06:00,1
                    013,002002,0,2017/04/28,21:06:00,1
                    013,002002,0,2017/04/28,21:06:00,1
                    013,002002,0,2017/05/01,13:40:00,1
                    013,002002,0,2017/05/01,13:41:00,1
                    013,002004,0,2017/05/01,13:41:00,1
                    013,002004,0,2017/05/01,13:41:00,1
                    013,002004,0,2017/05/01,13:41:00,1
                    013,002004,0,2017/05/01,13:41:00,1
                    013,002004,0,2017/05/01,13:41:00,1
                
